0.664502 0.884232 0.103321 0.302702 0.565336 0.769090 0.087673 \n
0.360923 0.651001 0.832145 0.097263 0.353716 0.651675 1.000717 \n
0.371340 0.924358 0.600352 0.149500 0.560872 0.952035 0.524213 \n
1.128528 0.884722 0.670774 0.568710 1.119691 0.830863 0.522171 \n
4.707553 4.377972 4.783187 3.447392 3.228595 2.822946 3.180777 \n
