0.822646 0.978013 0.242239 0.472736 0.675171 0.012444 0.191450 \n
0.528468 0.741313 0.010678 0.215848 0.492062 0.819616 0.162615 \n
0.710357 0.265032 0.922435 0.359656 0.739903 0.316853 0.807521 \n
1.273506 0.683754 0.294452 0.934935 0.117510 0.767220 0.878899 \n
5.923538 3.627368 2.169195 0.820079 1.129156 0.611319 0.409739 \n
